id,title,channel_id,channel_name,published_date,description
RvBLz_Cjtg4,THIS IS IMPORTANT FOR SOLANA! WATCH BEFORE TRADING!,UCExKp2RcNi6dv7zhwHXx7dQ,Will Knowledge Crypto,2022-06-27T20:38:20Z,THIS IS IMPORTANT FOR SOLANA! WATCH BEFORE TRADING! GET MY BUYS & SELLS FOR CRYPTO! JOIN THE TEAM!
4UlNOR8x1Z0,The Future of Solana $SOL,UCi7egjf0JDHuhznWugXq4hA,Coinsider,2022-05-24T15:00:03Z,2021 was undeniably the year of Solana… $SOL rocketed literally 100x from the beginning of the year to All Time Highs. But 2022 ...
qiaF0iueHIo,These 4 SOLANA NFTs are going to EXPLODE to the MOON! (Best Upcoming Solana Projects 100x NFTs),UCLGmcOoprpzptpEV3h5jf6g,Grishuh,2022-06-27T19:39:47Z,nft #solana #sol These 4 SOLANA NFTs are going to EXPLODE to the MOON! (Best Upcoming Solana Projects 100x NFTs) ...
HmJrMsrtbqM,HAPPENING NOW!! Crucial Moment | Solana Price Prediction,UCGyqEtcGQQtXyUwvcy7Gmyg,Altcoin Buzz,2022-06-24T10:11:08Z,Win $6699 worth of bonuses in the exclusive MEXC & Altcoin Buzz Giveaway! Find out more here: https://bit.ly/MEXCoffer After ...
_QUb8zdo3Xc,Solana vs. Near: Which is BEST!? Complete Comparison!!,UCqK_GSMbpiV8spgD3ZGloSw,Coin Bureau,2022-06-11T15:46:11Z,Get The Hottest Crypto Deals https://guy.coinbureau.com/deals/ Insider Info in my Socials ...
0Y0jhCnec5M,Crypto Crash Survivors Could Become MASSIVE! Solana Phone And Polygon (MATIC) News Pump Crypto🔥,UCUr_YzOB7pp50F4r1KJ7Dag,My Financial Friend,2022-06-23T20:14:06Z,Get $10 when you trade your first $100 and save 10% on fees with the links below! FTX US Exchange (Advanced): ...
ldgLVZnc47E,The Slow “Rug Pull” of Solana Ecosystem Projects,UCi7egjf0JDHuhznWugXq4hA,Coinsider,2022-01-12T16:30:06Z,"My biggest mistake in 2021 was buying Solana Ecosystem projects, thinking they would outperform $SOL. I capitulated all my ..."
W3fbyPw8e6Y,"Solana Price News Today - Elliott Wave Price Prediction &amp; Technical Analysis, Price Update!",UCngIhBkikUe6e7tZTjpKK7Q,More Crypto Online,2022-06-26T21:21:42Z,Solana Price News Today - Elliott Wave Price Prediction & Technical Analysis! In this video I talk about a technical analysis of the ...
vprkzdPiEK4,Solana Is Likely To CRASH Below $20! Detailed SOL Price Analysis &amp; High Probability Trade Set Up!,UCvfuf0nkIA-SSRIMT8voCfw,Jagir Singh,2022-06-25T13:13:45Z,Solana looks as if it is going to tank! Based on the most recent price data are their any clues we can identify which indicate where ...
w_se_Ot0JNg,Is Solana Finally Dead?,UCEjgpiDPhTErrJm6zeNeAAw,The Bitcoin Express,2022-06-03T16:14:33Z,Solana has shut down multiple times over the past year. Is Solana finally dead? Have investors had enough? Will developers ...
znHsNpghlIM,SOLANA (CRYPTO PRICE) AT RISK OF GOING TO ZERO! 🚨 🚨 🚨 [WHALE MANIPULATION],UCbLhGKVY-bJPcawebgtNfbw,Altcoin Daily,2022-06-19T23:06:51Z,SOLANA PRICE AT RISK OF GOING TO ZERO? WHALE MANIPULATION? WHY? HOW? [EVERYTHING YOU NEED TO KNOW] ...
enAoz-87D7A,"Solana: Could SOL Hit $1,000?! DEEP DIVE!! ☀️",UCqK_GSMbpiV8spgD3ZGloSw,Coin Bureau,2021-12-02T18:51:58Z,Insider Info in my Socials https://guy.coinbureau.com/socials/ Get The Hottest Crypto Deals ...
E2BIfIHtrkw,Solana Risks Epic Crypto Crash | Crypto Lending Dead?,UC4VPa7EOvObpyCRI4YKRQRw,Paul Barron Network,2022-06-20T17:55:57Z,"On Sunday, the crypto lending platform Solend launched a governance vote titled “SLND1 : Mitigate Risk From Whale.” It allowed ..."
y36oyZU3MwM,How To Retire On Solana By 2025 (SOL Beginners Guide),UCLKZ20yD2tNMBOkSDZo4FeQ,Shane Hummus,2022-02-11T20:45:49Z,My Investments/Buy And Sell Alerts/Exclusive Content: https://www.patreon.com/ShaneHummus My School: ...
kK8q61otLvo,Solana Price Prediction [ Solana News Today ],UC2d1qwq8yxQCql2-s6LLgVQ,Crypto Boy,2022-06-23T15:08:00Z,Solana Price Prediction and Solana News Today . in this video we will predict the price of solana and along with that we do price ...
Ox1cXia6Rz8,FTX COMPRA BLOCKFI🚨| CRIPTOMONEDAS ÚLTIMAS: CELSIUS EN CRISIS | SOLANA MOBILE STACK SMARTPHONE WEB 3,UCazZozymAFpyrVHiZreOJOA,Value Index,2022-06-25T16:30:09Z,Conviértete en miembro de este canal para disfrutar de ventajas: ...
6tVfksIuoFE,Solana (SOL) You Must Know This !! Is This A Bull Trap ???,UCMItN7lN-cqZQBGmKrYUaXg,Codex Crypto,2022-06-25T18:06:50Z,"Signup, trade and Win $1000 on MEXC ➔ https://www.mexc.com/landings/oihen?handleDefaultLocale=keep&inviteCode=1RGx5 ..."
j3I9FaMk8oQ,Why I Gave Up on Solana (It&#39;s Broken),UCi7egjf0JDHuhznWugXq4hA,Coinsider,2022-02-23T15:30:16Z,Solana has been experiencing issue after issue in the past few months. I'm talking about long outages or severe network ...
xYdVIzK8C9k,BIG NEWS PUMPS SOLANA HIGHER!! Should You Buy Solana Now? Solana Crypto Price Prediction And Update!,UCVEWFrDlFd3qFXCEz8-98Vw,Tyler Hill,2022-06-24T15:18:20Z,"To get access to the best charting tools in the game such as liquidity, order books, and my favorite the volume heatmap. Use my ..."
bB-e9-nvr5s,⚠️⚠️ATTENTION: Huge Warning Sign from Solana’s Solend,UCavTvSwEoRABvnPtLg0e6LQ,Crypto Tips,2022-06-20T14:53:25Z,Sign Up Here for the CT Club! https://patreon.com/cryptotips Join our Public Discord Channels Here: ...
MrvxoKCnLFw,Why You Need 83 Solana Today! | Solana (SOL) Staking and Price,UCxdWHEhEPiYhCADMrn4PdhQ,Fin Tek,2022-03-28T21:54:32Z,"Whether you're asking ""What is Solana?"" or you're a holder of the SOL token, this full deep dive into Solana will try to answer all ..."
jAtm5Mdw9co,Crypto Alert | Solana Price Prediction = $0.01,UCUBwBSeW51ZflGMPE-2kjwA,Ryan Matta,2022-06-20T19:30:11Z,"Solana DeFi Platform Votes to Control Whale Account. According to coindesk. ""Users of Solana-based borrowing and lending ..."
dUT_GoIvXCo,"Solana Price News Today - Elliott Wave Price Prediction &amp; Technical Analysis, Price Update!",UCngIhBkikUe6e7tZTjpKK7Q,More Crypto Online,2022-06-22T19:59:47Z,Solana Price News Today - Elliott Wave Price Prediction & Technical Analysis! In this video I talk about a technical analysis of the ...
quLTVxEkl0s,Ada HP Android Baru Nih Dari Solana!!! FIX to the Moon !? l Coinvestasi Update,UCm45FOi_DZm-UFhj3VZUqdA,Coinvestasi,2022-06-27T12:00:14Z,"Di tengah keadaan yang masih bear market, ada kabar gembira dari Solana, di mana dia baru saja mengeluarkan produk terbaru ..."
Cx18PoeRV30,"STRONG SOLANA RECOVERY, BUT IS THIS JUST A DEAD CAT BOUNCE? Solana Price Prediction 2022!",UCVEWFrDlFd3qFXCEz8-98Vw,Tyler Hill,2022-06-21T14:12:53Z,Check Out CIC Chain: Website: http://cicchain.net Twitter: https://twitter.com/CICchain WhitePaper: ...
c7MNqgqS-uQ,Solana Blockchain is Down AGAIN- Is This the End of Solana?,UCavTvSwEoRABvnPtLg0e6LQ,Crypto Tips,2022-06-02T01:11:57Z,Sign Up Here for the CT Club! https://patreon.com/cryptotips Get My Free Newsletter: https://learningcrypto.com Join our Public ...
kd_fb9k1P2Y,"🚨Is SOLANA Going To 0? Bitcoin Analysis Hindi | Solend, Celsius, Bitcoin &amp; Bear Market!",UCRzdYjloQI7VJYax6GsX8ZQ,Shivam Chhuneja,2022-06-20T07:39:47Z,"Is SOLANA Going To 0? Bitcoin Analysis Hindi | Solend, Celsius, Bitcoin & Bear Market! My OFFICIAL Telegram: ..."
5z-PZ-lZl6Y,Ethereum OR Solana? Who Will Get Ahead? [ Main Differences Explained ],UCnhdZlwVd6ocXGhdSyV9Axg,CoinMarketCap,2022-01-17T16:40:35Z,"Ethereum killer, Bitcoin rival, and industry disruptor — these three phrases are frequently used to describe the Solana blockchain."
jZ_F8NrFsJg,💥 SOLANA ¿CUÁNDO VOLVERÁ a SUBIR? | ☀️ POTENCIAL de SOL a FUTURO,UCzuUopbwNh8Sl5OcYsVgRjw,Bolsa para principiantes,2022-06-13T15:30:07Z,Dale un vistazo a Kyrrex!* https://kyrrex.uno/PGmncpMM * Enlace publicitario. Publicidad pagada. ENLACES ...
PSswQA0klRY,Solana lance un Smartphone blockchain - Pourquoi ça retourne le game?,UCC3hlf8hZ2gDpg5HOR0-ZPA,CryptoMage,2022-06-24T16:00:30Z,Mon Twitter : https://twitter.com/CryptoMage_YT Discord Français NFTs et Cryptos: https://discord.com/invite/stSDedPEB3 Les ...
UyzRMsQ5IiQ,Bajban van a Solana?,UCtPXY_8qobNRQu1pcKOMiVg,Kripto Akadémia,2022-06-20T10:50:18Z,"Próbáld ki a Nexo letétkezelő szolgáltatását, tégy szert passzív bevételre kriptopénzeiddel: https://kriptoakademia.com/nexo/go ..."
cEDQFRKprXg,😱 THE TRUTH ABOUT SOLANA - Crazy Facts You Didn&#39;t Know,UCtD3W-FVyXgMb7Rjet6v0_A,Beanstock - Crypto and Stocks,2022-06-08T18:14:09Z,"Solana is one of the most hyped and popular cryptocurrencies out there, but what is really going on? Today, we uncover some ..."
KZXvoBZ4D0Q,Protocol Wars : SOLANA,UC-UjnkFvC42Db5po6gSikBg,Halborn,2022-06-27T04:05:09Z,"Stay on top of the latest in security in crypto, DeFi, and blockchain - subscribe to ➡️ https://www.youtube.com/c/halborn ..."
JAlEhsZEG8c,REVOLUCIONARIO! SOLANA LANZA SU PROPIO TELEFONO!!!!!!!!!!!,UCp-ZKfcSvikkWXOnJpzNXKA,MarcianoFinanzas,2022-06-23T19:13:29Z,ULTIMA HORA!!!!! USA MIS ENLACES PARA OBTENER DESCUENTOS GRACIAS!!! ENLACE EN GATEIO: ...
zDfT5olHg5o,URGENT: SOLANA CRYPTO SCAM!!,UC6Bvgj4SoPjFcRrAxqJWjdw,Steven Clarke,2022-06-22T14:06:46Z,MESSAGE ME AT: TELEGRAM: @steven_clarke511 Free 5 stocks Webull: https://linktr.ee/SWCLARKES FREE MONEY $250 ...
fdA_mM5Cuuo,TOP 5 NFTs MINTING THIS WEEK! UPCOMING 100X SOLANA NFTs! (NFTs TO BUY NOW) *FREE NFTs*,UCnNVV4-VmwMJ4rgPLYIGKuw,Jerzy NFT,2022-06-27T19:27:22Z,TOP 5 NFTs MINTING THIS WEEK! UPCOMING 100X SOLANA NFTs! (NFTs TO BUY NOW) *FREE NFTs* Save 10% on ALL ...
